Gene	aos_HRFR_1.5h_nw	aos_HRFR_1.5h_w	aos_LRFR_1.5h_nw	aos_LRFR_1.5h_w	aos_HRFR_4h_nw	aos_HRFR_4h_w	aos_LRFR_4h_nw	aos_LRFR_4h_w	Col-0_HRFR_1.5h_nw	Col-0_HRFR_1.5h_w	Col-0_LRFR_1.5h_nw	Col-0_LRFR_1.5h_w	Col-0_HRFR_4h_nw	Col-0_HRFR_4h_w	Col-0_LRFR_4h_nw	Col-0_LRFR_4h_w
AT5G66800	1.709398243	2.235583412	2.234693268	2.268677248	1.936023065	2.409543883	3.298999928	3.502910389	1.997585354	1.447140145	2.458155529	2.208402077	2.487817391	1.668567617	3.454384771	3.353937264
AT5G66810	4.828357719	4.871141038	4.64925291	4.796771573	4.714762469	4.701729031	4.672957982	4.646872449	4.771892662	4.992359376	4.665994981	4.826972933	4.66591706	4.951704285	4.651006951	4.668976954
AT5G66820	3.384823435	3.566441651	3.331901427	3.258385253	3.326110106	3.440655192	2.88555414	3.062704314	3.430027083	3.429741922	3.331487874	3.423229756	3.320508677	3.608722855	2.985371611	3.145343162
AT5G66840	0.747623945	0.629275406	0.885365331	0.601321929	1.049011001	1.120323908	0.936237147	0.581811382	0.71566086	0.408712687	0.659066606	0.186974064	0.948549538	0.505280351	0.670596772	0.656386381
AT5G66850	5.397209971	5.360477724	5.279272654	5.354698132	5.362805573	5.339435976	5.5285297	5.479189939	5.349773914	5.192438404	5.275821266	5.167937055	5.304039128	5.130496036	5.472889455	5.152889076
AT5G66860	4.285003691	4.388970558	4.407872828	4.383625636	4.536801042	4.373158964	5.073025246	4.953136559	4.414468615	4.45878478	4.552767316	4.424269833	4.633910105	4.425625191	5.186321604	5.111466446
AT5G66880	4.233408595	4.02693968	3.726238096	3.622694779	5.379318632	5.364676283	4.525335946	4.739099134	4.164601546	3.778433954	3.628609753	3.330435261	5.300644985	5.285712747	4.476644882	4.7556419
AT5G66900	4.828207847	4.819338995	4.581736999	4.75289974	4.70417329	4.66332944	3.784558878	3.980693815	4.718030704	4.598627509	4.654459898	4.720698807	4.685217281	4.624664453	3.756942723	3.891508063
AT5G66910	3.722651402	4.126693047	3.767596246	3.919867435	4.327498327	4.121195992	4.098213251	4.131803289	3.441781518	2.464387075	3.715505431	2.978971392	3.839180777	3.671164055	3.946224045	3.729330064
AT5G66920	6.173043612	6.312151922	6.275126704	6.367221138	5.571161509	5.625350189	6.467834742	6.381660564	6.269543303	5.740281351	6.417683406	5.998478068	5.765782548	4.967317569	6.35450968	5.606825582
AT5G66930	3.786975341	3.879526778	3.8518369	3.778103085	3.972423828	4.063225675	4.015749044	4.093558608	3.703876008	4.151433901	3.722468362	3.784606548	3.935762129	4.266051452	3.932906535	4.076913454
AT5G66950	4.599609438	4.652379914	4.426432028	4.411951333	4.795922693	4.773917532	4.755377436	4.859867135	4.652588868	4.756086946	4.532629366	4.672069589	4.961004294	4.913982632	4.744178609	4.826085303
AT5G66960	1.12775987	1.395608864	0.992371994	1.292104991	1.835623276	1.832677549	2.478696118	2.329907416	1.36324555	1.703742827	1.512047765	1.483710752	1.923413637	2.015582604	2.518260371	2.835512203
AT5G67020	-0.373079761	-0.225243082	0.010227256	0.056271311	-0.315367789	-0.37826531	1.325907095	1.256255995	-0.648133239	0.659460945	-0.036014316	0.567378569	-0.465086632	0.023378457	1.111739271	0.919271629
AT5G67030	8.326658764	8.233757195	8.212544536	8.248111697	7.818971328	7.87707837	7.81501354	7.78780871	8.201335977	8.155274773	8.05917299	8.031874402	7.834162097	8.08346328	7.751210928	7.764494253
AT5G67050	-0.428898676	0.466060384	-0.498494637	0.512771495	-0.432411171	0.101691752	-0.416632112	0.438272982	0.509202595	1.656492882	0.658115701	1.531367905	0.013972762	1.831884036	0.444744765	1.367410749
AT5G67070	6.81652555	6.829086979	6.850179403	6.78949556	6.887223964	6.820047112	7.186849742	7.131759618	7.025310392	7.462029012	6.925189604	7.030150258	6.953465553	6.972175835	7.251375219	7.213245595
AT5G67090	0.913155064	1.402456872	0.672778192	0.982322553	0.908094404	1.162298505	0.965498459	0.609226304	0.922911721	1.910417254	0.804449851	1.509200003	1.201879591	1.280497494	0.75468668	0.710697856
AT5G67100	4.928631425	4.782649452	4.54810783	4.696903319	5.245092926	5.192580413	5.559611405	5.447691854	4.910741904	4.255403086	4.873050776	4.498893528	5.22716358	4.826979212	5.535333049	5.20330447
AT5G67130	5.270990663	5.278190212	5.353175791	5.305603406	5.475234362	5.501221061	5.587597778	5.570227915	5.439655332	5.544781752	5.44117743	5.559940965	5.687332014	5.783506401	5.706143283	5.861383822
AT5G67140	2.069812932	2.198105145	1.761504484	1.91780345	1.809630642	1.916298438	0.73431177	0.976261096	1.707405439	2.703035868	1.302209287	1.69646603	1.477417313	2.092863993	0.514429642	1.050786631
AT5G67150	4.670421383	4.118174634	4.417335696	4.005102521	4.506886035	5.131164421	2.619622698	2.815557401	4.603754814	6.270394571	4.318733459	5.830573769	4.434861146	5.969347927	2.765081085	4.640907501
AT5G67160	2.178095097	2.47242071	1.90357066	2.12390817	2.04750955	2.114148539	1.722251464	1.448820203	2.212400938	3.776277773	2.148857899	2.759374128	2.019970665	3.415899493	1.62010637	1.247985366
AT5G67170	2.895435324	3.032907234	2.740835189	2.878227525	2.792805221	2.891334363	2.595377245	2.674326269	2.840646421	3.306964727	2.847641224	3.076012378	2.822910252	2.935136621	2.742310418	2.674321984
AT5G67180	2.154035282	2.513165006	2.053538213	2.267080842	2.235435883	2.625002005	1.556653762	2.034774468	2.101493097	4.148447847	1.872191584	3.479251028	2.230632264	3.432643537	1.829755818	2.749471923
AT5G67190	2.159024416	2.265135508	1.646220453	1.989237963	1.567164638	1.545263025	0.445430115	0.228315317	2.043715884	2.888695307	1.365383384	1.790080393	1.510410162	2.168218486	-0.018267362	0.136342136
AT5G67200	3.011926858	3.389882799	4.122890786	4.40310924	2.624413	2.875995894	2.758440355	2.742393219	3.215153841	3.619805317	4.477627028	4.823766087	3.057793728	2.532304555	2.926115049	2.964693533
AT5G67210	3.08703875	3.26422975	3.018710193	3.351388994	2.517755741	2.995946483	2.8164803	2.438738229	3.142785354	5.785802137	2.840341276	4.973342083	2.647114085	4.91867357	2.361186917	3.360902608
AT5G67220	5.783593069	5.797688584	5.753012007	5.818704444	5.665305836	5.48554108	5.924524086	5.838146774	5.922701906	6.071555779	5.896635385	6.023159509	5.761350462	5.795818142	6.045175896	6.01750676
AT5G67230	2.989691035	3.046619876	2.931410854	2.678872243	2.867480131	3.011613347	2.909179212	3.000826423	3.079845047	3.196129649	3.016158601	2.753126364	3.046007228	3.398285316	3.077000954	3.250086316
AT5G67240	5.293507124	5.315770197	5.318986061	5.421268223	5.110340077	5.002967918	5.759996764	5.703020832	5.482979744	5.379734597	5.714100355	5.582100797	5.140573059	4.881815004	5.898198828	5.651180434
AT5G67245	0.191525346	-0.088878158	0.15276822	0.262907094	0.148138238	-0.153802755	-0.446001981	-0.104929051	0.064649454	0.050420236	-0.004003991	0.150349945	-0.065980351	-0.135596147	-0.110393397	-0.392616599
AT5G67250	4.65390035	4.674517188	4.688244336	4.706210122	4.413455027	4.47339904	4.620697638	4.662175401	4.721931435	4.835438338	4.712317366	4.714051209	4.54547094	4.730463822	4.650126245	4.766745508
AT5G67260	4.110603292	3.887808448	3.940263833	3.952057656	3.996944775	3.931326886	3.558946207	3.577131305	4.336234657	4.45795362	4.261315945	4.454801279	4.168637842	4.341927302	3.74641303	3.926305344
AT5G67270	2.995960551	2.781171209	3.078526777	2.906983895	3.564924821	3.222235958	3.144535568	2.885310269	2.729300155	2.384490055	2.728882226	2.311194762	3.217371323	2.426927011	3.194071173	2.348163295
AT5G67280	6.219185304	6.187535952	5.380576934	5.379271697	6.323618913	6.302989743	6.37082644	6.209813047	6.090419276	6.47488587	5.276420368	5.760461215	6.264708124	6.647810788	6.271417716	6.009518159
AT5G67290	3.755805829	3.828553805	3.5783789	3.448403273	4.031144456	3.813115874	3.549058862	3.379397872	3.542695014	4.28729883	3.305497222	3.53032522	3.755289576	4.271749216	3.437433698	3.560124845
AT5G67300	5.680637406	6.00440383	5.588844008	5.8290556	5.397347176	5.719908028	5.382062045	5.51760172	5.686037222	8.300905759	5.493294152	7.745165463	5.536240323	7.60819772	5.650630311	7.004533589
AT5G67320	4.900430607	4.950512462	4.806802996	4.832104757	5.228292532	5.237392852	5.188362438	5.199706948	4.916845159	5.18508029	4.777213802	5.021047178	5.253660389	5.447191083	5.144763909	5.317406502
AT5G67330	4.538710941	4.598324282	4.256872731	4.354176548	4.505265844	4.500411077	3.566189394	3.652478951	4.593948108	6.076423782	4.311947702	5.58559283	4.424636742	6.341769152	3.658764185	5.508060482
AT5G67340	1.442396669	1.750659624	0.879465355	1.350978966	1.095619433	1.191214586	-0.029464018	0.576625178	0.263762047	0.66905663	-0.009585648	0.093328789	0.119749788	0.41658873	-0.6699097	-1.11508786
AT5G67350	2.996297733	3.08282802	2.877663729	2.562228785	2.348386929	2.331024625	1.769973008	1.790471582	3.018812398	2.951741859	2.791859459	2.73846545	2.65780476	2.597944349	1.842257928	1.807722725
AT5G67360	7.186796374	7.23324412	7.088387748	7.149271694	6.994201581	7.214753464	7.382553441	7.361601069	7.243543874	7.203898879	7.053472071	7.108559076	7.138876696	7.387423453	7.342328807	7.350349834
AT5G67370	6.166125119	5.996248794	6.415093458	6.273733444	5.140101777	4.974460743	5.062305254	5.014738544	6.112163616	5.797325697	6.24289437	6.028766653	5.161453683	5.025152898	4.938336607	4.769822821
AT5G67380	5.565784037	5.539121383	5.574512297	5.517487043	5.59478348	5.533651012	5.534550693	5.469194555	5.500524446	5.611703497	5.455761901	5.411754571	5.522117832	5.609602025	5.54979476	5.481123271
AT5G67385	8.025600797	7.875553935	7.689133825	7.617642182	7.824375006	7.716168361	7.316981861	7.282424038	8.140449895	7.394497187	7.7672778	7.256770491	7.946994901	7.157154279	7.359823633	7.024527755
AT5G67390	3.573983709	3.66015723	3.458340593	3.735351412	3.771412949	3.787854697	4.115699115	4.238757231	3.613621406	3.57953515	3.576456224	3.615340628	3.803944276	3.614338776	4.074042664	4.005564181
AT5G67410	-0.507984832	-0.442172128	-0.174430084	-0.056624535	-0.506647496	-0.17374341	-0.498826226	-0.444701412	0.027567878	-0.126967886	-0.475961907	0.35601574	-0.351243898	0.301409215	-0.500567157	0.001580539
AT5G67420	6.64813809	6.621551418	6.742372795	6.635790717	6.208986784	6.148753913	6.176101161	6.175815193	6.437541913	5.69737916	6.428364067	5.565255911	6.151347331	5.304527041	6.069535673	5.619459968
AT5G67440	4.594303445	4.731155061	4.754224502	4.912065	3.886097024	3.945891266	4.211777797	4.243612223	4.636393818	4.516106313	4.852603644	4.840705843	4.019906849	3.887231342	4.342661814	3.790840255
AT5G67460	4.118378253	4.295745896	4.405636804	4.099311665	3.932824103	4.1342952	4.133244989	3.787159856	3.889963072	4.097077074	4.063928359	4.170320517	4.090617064	4.26730821	3.94228339	3.982949123
AT5G67470	5.718076382	5.989847456	5.642502151	5.861621888	5.398349413	5.548649882	5.533892204	5.49282244	5.711067455	6.26019029	5.808715243	6.094712109	5.499653982	6.011576015	5.553304113	5.522198904
AT5G67480	3.568750901	4.766174816	3.244095567	4.010347929	5.207893651	5.355947783	5.265066057	5.423294717	3.599176802	6.043725888	2.929744965	4.750745588	4.939546199	6.758651375	5.216324822	6.244209687
AT5G67488	0.186276745	0.699284986	-0.242067319	0.845463203	0.248566739	0.573188077	0.487095978	0.60470119	0.36551428	1.690659153	0.369582194	1.199379329	0.277841435	1.195345473	0.414889774	0.93037823
AT5G67490	4.062025572	4.086196859	4.217129409	4.095838797	4.309505408	4.333903319	4.027009808	3.902673675	4.260174636	4.785655137	4.127196466	4.446758432	4.354149545	5.033286805	4.02201262	4.629266362
AT5G67500	6.72241938	6.727745156	6.863342808	6.756713823	6.676843804	6.623786052	6.880525382	6.726221089	6.591212863	7.496935453	6.657267043	7.213751321	6.53411085	7.216985575	6.886427138	7.179283343
AT5G67510	5.290273212	5.301720212	5.645993858	5.522054309	4.936934667	4.818721116	5.756723878	5.754035486	5.639587845	5.426935807	5.881330924	5.655498456	5.057055883	4.55615847	6.029077455	5.786974533
AT5G67520	1.902987475	2.159933333	1.855967788	2.146331161	1.724670196	2.006322205	1.394989587	1.649887022	1.666799751	2.857197928	1.705739961	2.415802935	1.640065367	2.420224486	1.588399456	1.824692315
AT5G67530	4.475090712	4.59056042	4.520481547	4.520768602	4.476158423	4.511791304	4.574259512	4.552000239	4.471812941	4.621731577	4.57419784	4.490784789	4.479855751	4.550571483	4.588888181	4.548046364
AT5G67540	3.833790072	3.933715106	3.95680027	3.980852867	3.777352063	3.840755217	4.35405451	4.416464259	3.758067304	3.706303066	3.913280511	3.957942366	3.625557731	3.527328852	4.242603611	4.202797173
AT5G67550	2.254091723	2.921001929	2.283557615	2.524688385	2.426414284	2.590925204	2.311122849	2.619313501	2.43186677	3.247834042	2.480998964	3.006311041	2.493942301	3.305964393	2.329437577	2.523172396
AT5G67560	5.891098286	5.892317496	6.06171233	5.953347183	6.197589778	6.187541126	6.571202817	6.606766727	5.865810677	5.805494334	6.001569448	5.864502561	6.17191929	5.759157028	6.576752349	6.166926133
AT5G67570	4.61277746	4.509346137	4.437643267	4.447948167	4.958256337	4.908963157	4.66453943	4.657311187	4.621535836	4.466567558	4.580900613	4.466968957	5.102116969	5.013776555	4.652182602	4.619786041
AT5G67580	4.709368576	4.605394864	4.585245435	4.592799265	4.675247499	4.630430239	4.489220577	4.416451145	4.650173228	4.768482424	4.623883322	4.673000422	4.625553919	4.699928308	4.453218468	4.409933782
AT5G67590	6.134956516	5.972727563	6.209407474	6.009510319	6.223957482	6.038191159	6.099806229	6.092041542	6.170038493	6.141824819	6.108852712	6.03775267	6.142184002	6.201295831	6.204603076	6.155556404
AT5G67600	4.525177873	4.618096145	4.602705626	4.527989244	4.358028983	4.294222647	4.195101204	4.296809158	4.442513701	4.451843568	4.347463859	4.406832484	4.215671034	4.40116944	4.259204267	4.226215427
AT5G67610	4.035329099	3.999339625	3.896973493	3.921107767	4.003847616	3.897110823	3.768035768	3.841439346	4.133101415	4.143275572	4.019918047	4.033877642	4.062499801	3.947747075	3.904351313	3.727418589
AT5G67630	4.211035186	4.318630178	4.325477224	4.324820496	4.25811132	4.108075251	4.705547142	4.574998701	4.249535733	4.084536415	4.471340753	4.253894362	4.264023125	3.798394795	4.668606051	4.451354581
AT5G67640	1.885156235	2.047031896	1.81472631	1.943796582	2.118409061	2.318667467	1.670856627	1.861150712	1.826206927	2.186154263	1.866599097	1.868602634	2.221285825	2.360718429	1.735959633	2.118187943
AT3G01040	5.149689868	5.227778486	5.10157413	5.267350482	4.937346974	5.031380778	5.504756732	5.537459263	5.127838827	5.394607936	5.292622915	5.428347723	4.97020592	5.234561678	5.459454528	5.33467119
AT3G01050	3.801607959	3.626175265	3.791560974	3.8155292	3.739056329	3.596867083	3.952462444	4.025347539	3.829456691	3.92869237	3.853480539	3.799588376	3.784932225	3.775288927	3.98782414	3.909311494
AT3G01060	7.294203864	7.117897943	7.222672366	7.17378009	6.433929036	6.232654345	6.308979172	6.148393257	7.180911299	7.238349996	7.12813015	7.107472126	6.455884452	6.31792529	6.281706871	6.175259234
AT3G01080	-0.201990071	0.759445321	-0.693455917	0.081784871	0.380859037	-0.202659157	-2.010871811	-1.048031763	-2.305218191	-0.144719955	-1.263000659	-1.618364098	-1.789268894	-1.272492651	-2.565834136	-2.19173427
AT3G01090	5.526649277	5.6103509	5.542625882	5.585059337	5.696729953	5.739894339	6.028619492	5.920347043	5.522978134	5.920184147	5.462744197	5.673059913	5.714926295	6.023060114	5.886131496	6.000485414
AT3G01100	4.624490423	4.571094672	4.518063873	4.513942376	4.658510537	4.743867298	4.88819965	4.962166761	4.509451704	4.363212503	4.39440263	4.228742862	4.508754766	4.426734692	4.850772691	4.54242153
AT3G01120	9.379343909	9.274114184	9.241122699	9.145949602	8.847043478	8.89410789	7.886832478	7.954040898	9.120101541	9.134299758	8.960983953	9.093459191	8.665756944	9.071360473	7.946505585	8.429118744
AT3G01130	5.036362325	5.039245857	5.234894665	5.041199063	5.181017241	5.158240588	5.207286054	5.197773242	5.140124815	5.383056426	5.052252911	5.245000887	5.120070525	5.328546919	5.260901337	5.354446953
AT3G01140	1.712167632	2.602245267	0.408417375	0.874516935	1.320587641	1.94352744	0.844504316	1.361506056	2.220493111	1.991206685	1.254581783	1.464082266	2.382323414	1.779819263	1.719854059	1.785887737
AT3G01142	2.314109143	2.10445886	2.14932055	2.012203709	2.145631158	2.102538304	1.382127402	1.523948986	2.335448972	2.030911553	2.227216716	1.995470815	2.141634095	1.888428095	1.711545108	1.498819334
AT3G01150	4.60152002	4.595261737	4.526729259	4.582312465	4.669135688	4.639913778	4.593821796	4.574829371	4.558829181	4.767036996	4.578542648	4.598267995	4.629577274	4.656937559	4.642522098	4.663451623
AT3G01160	4.608775202	4.600402424	4.685931259	4.797931815	4.409614946	4.310964272	5.250087089	5.125604665	4.84620688	4.481711855	5.029061281	4.745576734	4.513107449	3.915868015	5.416405775	5.053665353
AT3G01170	3.463488976	3.511774164	3.432554781	3.468591345	3.388765937	3.483183727	3.468451987	3.488108611	3.511406742	3.506167267	3.469714252	3.335343059	3.337847557	3.667274966	3.398015203	3.608450801
AT3G01180	6.00074953	6.071763304	5.852919023	6.107283444	5.76009001	5.8729517	5.9017365	5.831009479	6.077704863	7.387443136	6.05539069	6.94711601	5.883485254	6.85167245	5.945289079	6.393412862
AT3G01200	4.468998158	4.481929655	4.343063406	4.368727435	4.397605778	4.418046361	3.706917373	3.728614697	4.499460122	4.978159189	4.347659314	4.682372012	4.408051373	4.87046991	3.7027395	4.255451534
AT3G01210	4.123023429	4.284708066	3.970791151	4.079637638	3.98541421	3.90235844	3.182480936	3.324839103	4.067781707	4.712863867	3.828080875	4.31324342	3.917878084	4.344088422	3.210692856	3.640814984
AT3G01220	0.701847221	0.489101002	0.605447346	0.310372255	-0.203296704	-0.4345138	0.700933775	0.270593039	0.573187118	-0.115738486	0.31965458	-0.273859373	0.142491802	-0.499966857	0.373383767	-0.128121707
AT3G01280	7.076025349	7.065858452	7.182052983	7.035224345	6.978791729	6.912501052	7.020118917	6.921420128	7.044963804	7.94763016	6.985991255	7.474603635	6.95495229	7.374351843	7.071583648	7.227297214
AT3G01290	3.916089442	4.873127341	3.447988529	3.854031745	3.703535064	3.627580909	1.724438946	2.021914621	2.770414801	2.371533421	2.463429276	1.917310802	2.74492622	0.302448604	1.225506477	-0.585859851
AT3G01300	4.0647072	3.982133668	4.001246311	3.938048039	4.012773863	3.986493939	4.222197686	4.23073573	4.038617563	3.859475581	4.040371826	3.981005442	4.108403063	3.990991134	4.192941469	4.048676973
AT3G01310	6.658556544	6.69777809	6.395556884	6.591430961	7.63631863	7.677214332	7.245092642	7.312010751	6.453090266	6.495952756	6.336885561	6.400051343	7.575138919	7.580788791	7.179886954	7.276251985
AT3G01320	5.526288204	5.528595404	5.23282012	5.505666719	5.523230346	5.596483971	5.286063138	5.333647726	5.521020208	5.765348112	5.518225033	5.621253408	5.53372652	5.685563837	5.320370757	5.385619801
AT3G01330	2.086936479	1.754425024	1.837883026	1.800191848	2.071475739	2.026075198	2.011219792	1.869440674	1.709200661	1.521046502	2.008235076	1.710276676	2.036015785	1.442384425	2.164069618	1.640394136
AT3G01340	5.870484635	5.819685697	6.021114306	5.894859914	5.891506892	5.823697078	6.30530791	6.250892065	5.930960858	5.788874859	5.894293678	5.75711232	5.867927596	5.744275937	6.254878499	5.920107371
